,goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
11599,1,Las Vegas,NV,36.119493,-115.138061,3.5,4,42,True,none,,casual,2.0,False,True,,False,,
6431,0,Edinburgh,EDH,55.9452255,-3.2172142,4.0,42,17,True,beer_and_wine,quiet,casual,2.0,False,False,,False,True,False
2398,1,Laval,QC,45.5574513,-73.7443317,4.0,8,7,True,full_bar,average,casual,2.0,False,False,,True,,
4030,0,Las Vegas,NV,36.1437655,-115.2690556,4.5,9,10,False,none,average,,,,,,False,,
10455,1,Charlotte,NC,35.30247756,-80.74892222,3.5,25,35,True,beer_and_wine,average,casual,2.0,False,True,,True,False,
7165,0,Phoenix,AZ,33.4950939,-112.0289929,2.0,3,19,True,none,,casual,2.0,False,,,,,
8336,1,Pittsburgh,PA,40.4439496,-79.9964366,3.0,13,24,True,full_bar,loud,casual,2.0,False,False,,True,False,
5991,0,Savoy,IL,40.0674199,-88.2493909,3.0,9,15,True,none,,,2.0,,,,,,
10919,1,Bridgeville,PA,40.38229,-80.095557,4.5,10,38,True,beer_and_wine,average,casual,1.0,False,False,,True,True,
13666,1,Scottsdale,AZ,33.640637,-111.9086,4.0,22,60,False,full_bar,quiet,casual,3.0,False,,,True,,
2291,0,Pittsburgh,PA,40.394804,-80.0346427,4.0,24,7,True,none,quiet,casual,1.0,True,False,,False,False,
13126,1,Glendale,AZ,33.6398069,-112.1512252,4.0,20,55,True,none,average,casual,1.0,False,True,,False,,
16828,1,Phoenix,AZ,33.6236496,-111.9784164,3.0,14,108,True,none,loud,casual,1.0,False,False,,True,True,
16770,1,Pittsburgh,PA,40.426803,-79.968973,4.0,106,107,True,none,average,casual,1.0,False,True,,False,True,True
7788,1,Pittsburgh,PA,40.4796743,-79.9552129,3.0,45,22,False,full_bar,average,casual,2.0,False,False,,True,True,
13649,1,Las Vegas,NV,36.2403938,-115.2499061,2.5,17,60,True,full_bar,average,casual,2.0,False,True,,False,False,
4283,1,Charlotte,NC,35.2473079,-80.753341,3.0,8,11,True,none,quiet,casual,2.0,False,True,,False,,
14229,1,Las Vegas,NV,36.1284289,-115.314551,3.0,70,67,True,beer_and_wine,average,casual,2.0,True,True,,False,True,
6986,1,Mesa,AZ,33.418815,-111.840378,3.5,23,19,False,none,quiet,casual,1.0,True,False,,False,True,
13698,0,Phoenix,AZ,33.6075612,-112.0637249,4.0,5,60,False,none,,,1.0,,,,,,
17000,1,Glendale,AZ,33.7133441,-112.1398078,3.5,42,112,True,none,average,casual,1.0,False,False,,False,False,
3609,0,Montreal,QC,45.5378839,-73.6014588,4.0,6,9,True,none,,,1.0,,,,False,,
17440,1,Charlotte,NC,35.2278411,-80.8394745,3.0,53,122,True,full_bar,loud,casual,2.0,False,True,no,False,False,
1119,0,Montreal,QC,45.4798213,-73.5774698,3.5,3,4,True,none,,,,,,,,,
13636,1,Las Vegas,NV,36.1144707,-115.1692922,3.0,18,60,True,beer_and_wine,loud,casual,2.0,False,True,,False,False,
4157,0,Chandler,AZ,33.30163869,-111.8986326,4.5,3,10,True,none,,,2.0,,,,,,
10408,1,Pittsburgh,PA,40.418106,-80.045902,4.0,5,35,True,none,average,casual,1.0,False,True,,False,True,
9932,1,Peoria,AZ,33.63713,-112.218148,4.5,9,32,True,none,quiet,casual,1.0,False,True,,True,,
2763,0,Edinburgh,EDH,55.95579517,-3.188434057,4.0,3,7,True,none,,,,,,,,,
17062,1,Phoenix,AZ,33.49442904,-112.0606337,3.5,48,113,True,none,quiet,casual,1.0,False,False,,False,False,
3685,0,Las Vegas,NV,36.01979,-115.15036,4.5,11,9,False,none,,,,,,,,,
10852,0,Madison,WI,43.0546236,-89.4508969,4.0,13,37,True,none,,,1.0,,,,,,
17039,1,Champaign,IL,40.101522,-88.24448,3.5,79,113,True,none,average,casual,2.0,False,False,,True,True,
18604,1,Phoenix,AZ,33.5804279,-112.1204917,3.0,21,155,True,full_bar,loud,,2.0,,,,True,,
9956,1,Phoenix,AZ,33.5842663,-111.9767865,3.0,7,32,True,none,average,casual,1.0,,,,True,,
17559,0,Las Vegas,NV,36.0115513,-115.1370781,3.0,18,124,True,none,,,2.0,,,,,,
4310,1,Las Vegas,NV,36.143203,-115.2344,4.5,14,11,True,none,average,casual,1.0,False,False,,True,,
4446,1,Montral,QC,45.5211338,-73.5997583,4.0,8,11,True,full_bar,,,2.0,,,outdoor,True,,
11885,0,Montral,QC,45.5161483,-73.5778235,4.5,38,44,True,none,,,1.0,,,,,,
3027,1,Las Vegas,NV,36.175,-115.136389,4.0,222,8,False,full_bar,,dressy,4.0,False,True,,True,,False
16387,1,Tempe,AZ,33.4253067,-111.9397171,2.5,17,99,True,full_bar,very_loud,,2.0,,,outdoor,True,,
16662,1,Charlotte,NC,35.095238,-80.779082,4.0,41,105,True,beer_and_wine,average,casual,1.0,True,True,,True,True,
9779,1,Edinburgh,EDH,55.9512952,-3.1807472,4.0,22,31,True,full_bar,average,,2.0,,,no,False,,
14792,0,Madison,WI,43.0873476,-89.366771,4.0,25,73,True,none,,,1.0,,,,True,,
6679,0,Charlotte,NC,35.180205,-80.929257,4.0,4,17,True,none,,,,False,,,,,
12672,1,Henderson,NV,36.044602,-115.100919,3.0,29,51,False,full_bar,quiet,casual,2.0,False,False,,False,False,True
13050,0,Mesa,AZ,33.390567,-111.6903269,3.5,11,54,False,full_bar,average,casual,2.0,,,,True,,
5241,1,Scottsdale,AZ,33.466931,-111.906094,4.5,6,13,True,full_bar,average,,3.0,,False,,True,,
16404,1,Henderson,NV,36.0613259,-115.0414116,3.0,25,100,False,full_bar,average,casual,2.0,False,True,no,True,,
14531,1,Las Vegas,NV,36.127269,-115.241736,4.0,25,70,True,none,average,casual,2.0,False,,,False,,
13046,1,Tempe,AZ,33.421866,-111.9100044,2.5,9,54,True,none,,casual,1.0,False,True,,,False,
3346,1,Scottsdale,AZ,33.6211787,-111.8977013,4.5,12,9,False,none,quiet,casual,1.0,False,True,,True,True,
13736,1,Charlotte,NC,35.307416,-80.749782,2.5,28,61,False,full_bar,average,casual,2.0,False,False,,False,,
4121,0,Gilbert,AZ,33.277665,-111.760962,4.0,23,10,True,none,,,2.0,,,,,True,
9908,1,Montral,QC,45.4936338,-73.5795157,4.0,17,32,True,none,average,casual,1.0,False,False,,False,False,
11005,0,Peoria,AZ,33.7096103,-112.2728956,4.0,7,38,True,none,,,1.0,,,,,,
1063,1,Scottsdale,AZ,33.5308625,-111.9247184,2.0,3,4,True,none,average,casual,,,,,,,
1876,1,Montreal,QC,45.5209898,-73.5709603,3.0,6,6,False,full_bar,average,casual,,False,True,,True,False,
14595,1,Tempe,AZ,33.3773976,-111.9082758,4.0,8,71,True,none,average,casual,1.0,False,True,,False,,False
18325,0,Pittsburgh,PA,40.4377306,-79.9191595,3.5,19,146,True,none,,,2.0,,,,True,,
12694,1,Phoenix,AZ,33.5997853,-111.9869486,3.5,12,51,True,none,average,casual,1.0,False,True,,False,True,
3089,1,Mesa,AZ,33.415041,-111.750557,4.5,7,8,True,full_bar,,,1.0,,True,outdoor,True,,
8545,1,Montreal,QC,45.5155153,-73.5640015,3.5,18,25,True,beer_and_wine,,casual,2.0,False,,,False,True,
13809,0,Las Vegas,NV,36.1579009,-115.0815946,3.5,9,61,True,none,,,1.0,,,,,,
17572,1,Las Vegas,NV,36.121222,-115.171418,2.5,34,125,True,none,very_loud,casual,2.0,False,True,,False,False,
6851,0,Cave Creek,AZ,33.7425403,-111.9774001,3.5,16,18,True,none,average,casual,2.0,True,False,,False,True,
307,0,Phoenix,AZ,33.348162,-111.9819,3.0,6,3,False,none,,,1.0,,True,,True,,
3942,1,Edinburgh,EDH,55.9490807,-3.186781,3.5,24,10,True,full_bar,loud,,2.0,,,outdoor,True,,
1593,1,Phoenix,AZ,33.37860646,-112.0306289,3.0,5,5,True,none,,casual,2.0,True,,,,,
17033,0,Las Vegas,NV,36.154066,-115.207388,3.0,22,112,True,none,,,1.0,,,,,,
4740,1,Phoenix,AZ,33.508834,-112.083991,5.0,19,12,True,none,loud,casual,1.0,False,False,,True,,
11510,0,Champaign,IL,40.119807,-88.2438559,3.0,64,42,True,full_bar,average,casual,2.0,False,True,no,True,False,
7406,1,Cave Creek,AZ,33.7577018,-111.9916814,3.0,6,20,True,none,,casual,1.0,False,False,,False,,
168,1,Phoenix,AZ,33.56910164,-111.8901085,3.5,13,3,True,none,loud,,2.0,False,False,,True,True,
11441,1,Pittsburgh,PA,40.463088,-79.9514317,3.5,18,41,True,full_bar,loud,,1.0,,,yes,False,,
8381,0,Madison,WI,43.075754,-89.44978,4.5,10,24,True,none,,,2.0,,,,,,
14386,1,Pittsburgh,PA,40.462989,-79.9521014,2.5,89,69,True,full_bar,average,casual,2.0,False,True,outdoor,True,True,
14976,1,Mesa,AZ,33.4154777,-111.8425801,4.5,36,76,True,full_bar,average,casual,2.0,False,True,,False,True,
354,0,Pittsburgh,PA,40.4822953,-79.9521411,4.5,3,3,True,none,,,3.0,,,,,,
12068,1,Scottsdale,AZ,33.677676,-111.897056,3.5,11,46,True,full_bar,average,casual,2.0,False,False,,True,,
12333,1,Phoenix,AZ,33.516464,-112.0823359,4.5,47,48,False,beer_and_wine,quiet,casual,2.0,False,True,,True,True,
1518,0,Edinburgh,EDH,55.9506296,-3.1858404,4.0,9,5,True,none,,,2.0,,,,False,,
9060,1,Madison,WI,43.0570896,-89.5092997,4.0,5,27,True,none,,,,False,,,,True,
19550,1,Charlotte,NC,35.1977144,-80.8519074,3.5,99,190,True,full_bar,average,casual,2.0,False,False,,True,True,
8526,1,Montreal,QC,45.50226779,-73.5620943,4.5,3,25,True,full_bar,loud,,3.0,,False,no,False,,
14471,1,Champaign,IL,40.107102,-88.243891,3.5,52,70,True,full_bar,average,casual,1.0,False,False,,True,True,True
19153,1,Charlotte,NC,35.0894934,-80.8448416,3.5,68,174,True,full_bar,average,casual,2.0,True,False,,True,False,
8259,1,Edinburgh,EDH,55.9470294,-3.1916306,3.5,45,24,True,full_bar,quiet,casual,2.0,False,False,,False,,
2179,0,Montral,QC,45.50801588,-73.57019934,4.0,3,6,True,none,,,1.0,,False,,,,
16503,0,Las Vegas,NV,36.028124,-115.172794,3.5,11,101,True,none,,,1.0,,,,,,
9545,1,Edinburgh,EDH,55.9463996,-3.2059342,4.0,27,30,True,full_bar,quiet,casual,2.0,False,True,,False,,
11748,0,Scottsdale,AZ,33.4833574,-111.92578,4.5,28,43,True,none,,,2.0,,,,,,
8587,0,Charlotte,NC,35.225378,-80.841961,4.0,5,25,True,none,,,2.0,,,,,,
14062,1,Montreal,QC,45.5149696,-73.5634068,3.0,30,65,True,full_bar,very_loud,casual,2.0,False,True,yes,True,False,
7148,1,Henderson,NV,36.0361819,-114.977137,2.5,4,19,True,none,,,,False,False,,False,,
8929,1,Champaign,IL,40.137522,-88.244351,2.5,13,27,True,none,,casual,1.0,False,False,,False,,True
156,1,Las Vegas,NV,36.1122889,-115.297923,3.5,9,3,False,beer_and_wine,,casual,1.0,False,,,False,,True
10378,0,Las Vegas,NV,36.1716577,-115.1463616,4.0,25,34,False,none,,,2.0,,,,,,
3164,0,Madison,WI,43.071074,-89.4075932,2.5,4,8,True,none,,,2.0,,,,True,,
6969,1,Champaign,IL,40.10314717,-88.2442199,3.0,36,19,True,full_bar,average,casual,2.0,False,True,outdoor,True,,
5552,1,Pittsburgh,PA,40.4598806,-79.9712787,4.5,10,14,True,full_bar,very_loud,,1.0,,False,yes,False,,
9488,1,Scottsdale,AZ,33.4543305,-111.8856396,3.5,8,30,True,full_bar,average,casual,1.0,False,True,,True,False,
4580,0,Edinburgh,EDH,55.9475575,-3.1917392,3.5,4,11,True,none,,,2.0,,,,,,
5280,1,Madison,WI,43.132307,-89.300914,4.0,4,13,True,none,average,casual,1.0,False,False,,False,,
8413,1,Phoenix,AZ,33.5987628,-112.1197642,3.5,4,25,True,none,quiet,casual,1.0,False,False,,False,False,
18830,1,Phoenix,AZ,33.6411081,-112.0178008,4.0,68,163,True,full_bar,average,casual,2.0,True,True,,False,True,True
6192,1,Tempe,AZ,33.4463574,-111.9269881,4.0,5,16,True,none,quiet,casual,1.0,False,True,,False,,
3373,0,Westmount,QC,45.4768146,-73.6062042,4.0,9,9,True,none,quiet,casual,2.0,True,True,,True,,
266,0,Concord,NC,35.36480713,-80.70884705,4.0,4,3,False,full_bar,average,,,,,,False,,
8141,0,Phoenix,AZ,33.43719,-112.134962,3.5,3,23,True,none,,,,False,False,,,,
13431,1,Madison,WI,43.0829261,-89.3245847,4.0,38,58,True,none,quiet,casual,1.0,False,True,,True,True,
10000,0,Mesa,AZ,33.3946042,-111.8382217,4.5,22,32,True,none,,,1.0,False,,,,,
6628,0,Charlotte,NC,35.2357159,-80.840513,2.5,3,17,True,none,,,2.0,,,,,,
2495,1,Montral,QC,45.4927355,-73.5807708,4.5,3,7,True,none,,casual,2.0,False,True,,False,,
17767,1,Chandler,AZ,33.3059385,-111.9471779,3.5,77,130,True,full_bar,average,casual,2.0,True,True,,False,True,
7408,1,Edinburgh,EDH,55.9439662,-3.1832301,4.0,8,20,True,none,average,casual,2.0,,,,False,,
6338,0,Charlotte,NC,35.0530403,-80.770838,2.5,6,16,True,none,,,1.0,,,,,,
9475,0,Charlotte,NC,35.343472,-80.769561,3.5,7,29,True,none,,,3.0,,,,,,
19080,1,Chandler,AZ,33.32013,-111.862674,3.5,75,172,True,full_bar,quiet,casual,2.0,True,True,,False,True,
16519,1,Chandler,AZ,33.3366622,-111.8565749,4.0,64,102,False,none,average,casual,2.0,True,False,,False,True,
14994,1,Phoenix,AZ,33.6120737,-112.1348765,3.0,37,76,True,full_bar,quiet,casual,2.0,False,True,,False,,
1522,1,Charlotte,NC,35.232204,-80.848589,3.5,5,5,False,none,,,,,True,,,,
7212,0,San Tan Valley,AZ,33.1362671,-111.5397066,4.0,11,19,False,none,,,1.0,,,,,,
4237,1,Apache Junction,AZ,33.4149542,-111.5536248,2.5,9,11,True,none,average,casual,2.0,False,False,,False,,
7251,1,Charlotte,NC,35.3134626,-80.7018496,3.5,9,20,True,none,loud,casual,1.0,False,True,,False,False,
2782,1,Madison,WI,43.032671,-89.406914,3.0,10,8,False,full_bar,loud,casual,1.0,False,False,outdoor,True,False,
15999,1,Scottsdale,AZ,33.577653,-111.927532,4.0,65,92,False,full_bar,average,casual,2.0,True,True,,True,True,
11451,1,Madison,WI,43.0925151,-89.3546142,4.0,15,41,True,full_bar,average,,1.0,,,outdoor,False,,
2126,1,Phoenix,AZ,33.49563391,-112.2368645,3.0,4,6,True,none,,casual,1.0,False,,,,,
15448,1,Queen Creek,AZ,33.265476,-111.6835112,4.0,41,83,True,beer_and_wine,average,casual,2.0,True,False,,True,False,
9874,1,North Las Vegas,NV,36.2386502,-115.1190076,4.0,25,32,True,full_bar,average,dressy,3.0,False,True,,False,False,
6070,1,Montral,QC,45.47786133,-73.58428368,3.5,13,16,True,full_bar,very_loud,casual,3.0,False,True,,,False,
17702,1,Tempe,AZ,33.4148837,-111.9169665,4.0,84,128,True,none,quiet,casual,2.0,False,True,,True,True,
8752,1,Glendale,AZ,33.530581,-112.1858094,3.5,12,26,True,full_bar,loud,,1.0,,,outdoor,True,,
12865,1,Edinburgh,EDH,55.95232353,-3.20526123,3.5,72,53,True,full_bar,average,dressy,3.0,False,False,outdoor,True,,
3431,1,Charlotte,NC,35.212075,-80.833737,2.0,15,9,True,none,quiet,casual,1.0,True,True,,False,,
18207,1,Charlotte,NC,35.31682356,-80.77173114,2.5,22,143,True,full_bar,average,casual,2.0,False,True,,False,False,
7192,0,Charlotte,NC,35.2204635,-80.8168915,4.5,15,19,True,none,,,1.0,,,,,,
8860,1,Montreal,QC,45.525051,-73.5849097,4.5,32,27,True,full_bar,average,casual,4.0,False,True,,False,False,
409,0,Edinburgh,EDH,55.9441696,-3.2025293,4.0,7,3,True,none,,,2.0,,,,,,
12785,1,Las Vegas,NV,36.1044875,-115.1767584,2.5,21,52,True,none,average,casual,1.0,False,False,,False,False,
5063,0,Pittsburgh,PA,40.3500069,-79.9763367,4.0,8,13,True,none,quiet,casual,1.0,False,True,,False,False,
5022,1,Las Vegas,NV,36.08600098,-115.1013924,3.5,16,13,True,full_bar,quiet,casual,2.0,False,True,outdoor,True,False,
6057,1,Edinburgh,EDH,55.9416799,-3.2031256,3.5,7,15,True,none,,,,,,,,,
5549,0,Charlotte,NC,35.1987634,-80.8677726,1.0,5,14,True,none,average,casual,1.0,False,,,True,False,
1567,0,Glendale,AZ,33.527333,-112.152022,4.5,3,5,True,none,,,1.0,,,,,,
12977,1,Fort Mill,SC,35.03088297,-80.96559653,3.5,26,54,True,full_bar,very_loud,casual,2.0,True,False,,False,True,
11363,0,Surprise,AZ,33.641429,-112.354776,3.0,17,40,True,none,,,1.0,,,,,,
7014,1,Edinburgh,EDH,55.9499567,-3.1937055,4.0,9,19,True,full_bar,quiet,casual,2.0,False,True,,True,True,
14940,1,Phoenix,AZ,33.5839404,-111.9787698,4.5,22,75,True,none,average,casual,1.0,False,,,True,,
18658,1,Surprise,AZ,33.652386,-112.368878,3.0,35,157,True,full_bar,average,casual,2.0,False,True,,False,,
707,1,Edinburgh,EDH,55.9464923,-3.205476,5.0,4,4,True,full_bar,quiet,casual,2.0,False,True,,False,,
3566,1,Phoenix,AZ,33.494573,-112.158665,2.5,3,9,True,none,,casual,1.0,False,,,False,,
9240,0,Pittsburgh,PA,40.4512032,-79.9838104,4.0,12,28,False,none,,,2.0,,,,True,,
4853,1,Carnegie,PA,40.3877323,-80.0928745,3.5,8,12,True,none,,casual,1.0,False,,,False,,
6059,0,Henderson,NV,36.101953,-114.931908,4.0,5,15,True,none,,casual,,,,,,,
13162,1,Edinburgh,EDH,55.9478575,-3.1953738,3.5,39,55,True,full_bar,average,,2.0,,,outdoor,True,,
11783,1,Las Vegas,NV,36.2391131,-115.232959,2.5,31,44,True,none,average,casual,1.0,True,False,,False,True,
18266,0,Goodyear,AZ,33.4536099,-112.3923786,5.0,11,144,True,none,,,1.0,,True,,,,
746,1,Laveen,AZ,33.391236,-112.1692138,4.0,6,4,False,none,quiet,casual,1.0,False,False,,False,False,
3782,0,Pittsburgh,PA,40.4327199,-79.8939421,3.0,18,10,True,beer_and_wine,average,casual,2.0,False,True,,True,False,
10984,1,Las Vegas,NV,36.1025779,-115.1729242,2.5,13,38,True,none,,casual,1.0,False,False,,False,,
15089,0,Las Vegas,NV,36.1449619,-115.1460032,3.0,16,77,True,none,,,2.0,,,,,,
10822,1,Charlotte,NC,35.0618989,-80.771467,2.5,21,37,True,full_bar,average,casual,1.0,False,False,,True,,
18883,0,Charlotte,NC,35.0684728,-80.8424509,4.5,95,164,True,beer_and_wine,average,casual,2.0,False,False,,True,True,
5414,1,Montreal,QC,45.4812766,-73.5781642,3.5,7,14,True,beer_and_wine,quiet,casual,1.0,False,False,,False,False,
19148,1,Gilbert,AZ,33.32606401,-111.6876876,3.0,25,174,True,full_bar,average,casual,2.0,False,False,,True,True,
19169,1,Chandler,AZ,33.302973,-111.842536,4.0,48,175,True,none,average,casual,1.0,False,True,,True,True,
18535,1,Las Vegas,NV,36.1439559,-115.1546169,2.0,16,153,True,none,quiet,casual,1.0,False,False,,True,False,
5848,1,Phoenix,AZ,33.4651042,-112.2418858,3.0,6,15,True,none,average,casual,1.0,False,False,,False,True,
10403,1,Champaign,IL,40.1427776,-88.243865,3.5,16,35,True,full_bar,,casual,2.0,False,False,no,False,True,
5853,1,Las Vegas,NV,36.0115778,-115.1381327,3.0,8,15,True,none,quiet,casual,2.0,True,True,,False,True,
2850,0,Las Vegas,NV,36.3257568,-115.3289807,2.5,21,8,True,full_bar,quiet,casual,2.0,False,False,,False,False,
6700,1,Edinburgh,EDH,55.9559263,-3.2026707,4.0,20,18,True,full_bar,average,casual,2.0,False,False,outdoor,False,,
18339,1,Mesa,AZ,33.3933155,-111.8741772,3.0,44,147,True,none,average,casual,1.0,False,True,,False,False,
14144,1,Phoenix,AZ,33.470783,-112.065371,3.0,27,66,True,none,average,casual,1.0,False,False,,False,False,
13928,1,Scottsdale,AZ,33.4803201,-111.9108324,4.0,10,63,True,none,average,casual,1.0,False,True,,True,True,
4263,1,Fountain Hills,AZ,33.5738374,-111.7142695,3.5,10,11,False,none,quiet,casual,1.0,False,False,,True,False,
11752,0,Middleton,WI,43.1076606,-89.4980877,3.5,5,43,True,none,,,2.0,,,,,,
4608,0,Madison,WI,43.0734333,-89.397698,2.0,16,11,False,none,,,,,,,,,
8008,1,Fort Mill,SC,35.03496933,-80.9699173,3.5,6,23,True,none,quiet,casual,1.0,False,True,,False,True,
3066,1,Charlotte,NC,35.1546001,-80.8349133,3.5,3,8,False,none,,casual,1.0,False,False,,True,,
12306,0,Las Vegas,NV,36.0839998,-115.1537389,4.5,9,47,True,none,,,2.0,,,,,,
7508,0,Avondale,AZ,33.4648007,-112.2745146,4.5,3,21,True,none,quiet,casual,1.0,False,False,,True,True,
19444,0,Phoenix,AZ,33.4210426,-112.2230225,1.5,15,186,True,none,,,2.0,,True,,,,
17779,1,Las Vegas,NV,36.13626099,-115.1611557,2.5,64,130,True,full_bar,average,,2.0,,,no,False,,
4894,1,Charlotte,NC,35.30858,-80.8440959,1.5,3,12,True,none,,casual,1.0,False,True,,False,,
6869,0,North Las Vegas,NV,36.2912219,-115.1818353,2.0,9,18,False,full_bar,,casual,2.0,False,False,,False,,
18499,1,Scottsdale,AZ,33.6721048,-111.8904868,3.0,34,152,False,full_bar,average,casual,2.0,False,True,,True,,
17141,1,Las Vegas,NV,36.170349,-115.144506,3.0,52,115,True,full_bar,average,casual,3.0,False,True,,False,False,
18232,1,Henderson,NV,36.0547038,-115.0169916,4.5,16,143,True,beer_and_wine,average,,1.0,,,,False,,
18549,1,Las Vegas,NV,36.0142747,-115.1722435,4.0,18,153,True,none,average,casual,1.0,False,True,,True,False,
8204,1,Verona,WI,42.989703,-89.5330199,3.0,25,24,True,full_bar,average,casual,2.0,True,True,,False,,
17916,1,Concord,NC,35.369968,-80.717161,3.5,53,134,True,full_bar,average,casual,2.0,False,False,,False,True,
13841,1,Madison,WI,43.0651865,-89.3083494,4.5,59,62,True,beer_and_wine,average,casual,1.0,False,True,,False,False,
5787,1,Pittsburgh,PA,40.4649115,-79.9657542,4.0,14,15,True,none,average,casual,1.0,False,True,,False,False,
3999,1,Karlsruhe,BW,49.0093069,8.4223463,4.0,35,10,True,beer_and_wine,,,2.0,False,,outdoor,True,,
8605,0,Goodyear,AZ,33.469791,-112.3917764,3.5,5,25,True,none,,,,,,,,,
17422,1,Las Vegas,NV,36.055891,-115.280423,3.5,10,121,True,none,,casual,1.0,False,True,,False,,
1316,0,Montral,QC,45.5357299,-73.5944674,3.5,4,5,True,full_bar,average,,2.0,,,no,False,,
6938,0,Montreal,QC,45.5205665,-73.5757792,4.0,6,18,True,none,,,3.0,,,,,,
7545,1,Madison,WI,43.0748086,-89.3910131,4.0,20,21,True,beer_and_wine,quiet,casual,2.0,False,True,,True,True,
18179,1,Las Vegas,NV,36.159674,-115.230569,2.5,29,142,True,none,average,casual,2.0,False,True,,False,False,
6722,1,Waterloo,ON,43.48176666,-80.52560057,3.5,5,18,True,none,loud,casual,1.0,False,True,,False,False,
10285,1,Las Vegas,NV,36.1782447,-115.0796701,4.5,11,34,True,none,average,casual,2.0,False,False,,False,False,
16065,1,Madison,WI,43.0846585,-89.3625266,4.0,28,93,True,full_bar,very_loud,,1.0,,,outdoor,True,,
2895,1,Waterloo,ON,43.4770992,-80.5256905,4.0,8,8,True,none,quiet,casual,1.0,False,True,,False,False,
2558,0,Las Vegas,NV,36.086217,-115.149533,1.0,4,7,True,none,average,casual,2.0,False,True,,False,,
16765,1,Las Vegas,NV,36.1339943,-115.1835685,3.5,16,107,True,full_bar,very_loud,casual,1.0,False,True,yes,False,False,
14117,0,Glendale,AZ,33.510485,-112.203945,3.5,13,65,True,none,,,1.0,,,,,,
9799,1,Glendale,AZ,33.6110469,-112.1515825,2.5,4,31,True,none,very_loud,,4.0,False,,,,,
11666,1,Scottsdale,AZ,33.61663816,-111.8728098,4.5,15,43,False,none,quiet,casual,1.0,True,True,,True,True,
2792,1,Las Vegas,NV,36.0347903,-115.1186202,3.5,9,8,False,none,average,casual,2.0,True,True,,False,True,
7499,0,Las Vegas,NV,36.115524,-115.13359,3.0,38,21,True,none,average,casual,2.0,True,False,,False,False,
658,1,Phoenix,AZ,33.4653893,-112.1173464,3.0,4,4,True,none,quiet,casual,1.0,,True,,False,,
883,0,Champaign,IL,40.08678485,-88.24795224,4.5,5,4,True,none,,,2.0,False,,,False,,
17128,1,Chandler,AZ,33.33787221,-111.8425311,4.5,80,115,True,none,average,casual,1.0,False,True,,True,True,
2401,1,Pittsburgh,PA,40.4282646,-79.9739887,4.0,8,7,False,none,quiet,casual,1.0,,True,,False,False,
8394,0,Edinburgh,EDH,55.95045838,-3.177956919,2.5,3,24,True,none,,,2.0,,,,,,
4930,0,Charlotte,NC,35.19508,-80.825792,2.5,4,12,False,none,,,1.0,,,,True,,
2539,1,Brossard,QC,45.4684456,-73.4675616,3.0,4,7,True,none,loud,casual,,,False,,,False,
1111,0,Scottsdale,AZ,33.6234324,-111.89655,4.5,6,4,True,none,,,1.0,,,,,,
6461,1,Montral,QC,45.5213211,-73.5888053,4.0,21,17,True,full_bar,average,casual,2.0,False,True,,False,,
3204,0,Scottsdale,AZ,33.585636,-111.926761,4.5,22,8,False,none,,,2.0,,,,,,
207,1,Dollard-des-Ormeaux,QC,45.4841134,-73.8059717,2.5,3,3,True,none,quiet,casual,3.0,False,True,,True,,
12126,1,Las Vegas,NV,36.09899906,-115.2961846,4.0,10,46,True,beer_and_wine,,casual,1.0,False,,,False,,
16601,1,Queen Creek,AZ,33.2210188,-111.5832386,3.0,38,104,True,beer_and_wine,average,casual,2.0,False,True,no,True,True,
16889,0,Glendale,AZ,33.6624675,-112.18689,3.0,58,109,False,none,,,2.0,,,,True,,
12766,1,Montral,QC,45.5367372,-73.6025263,3.0,24,52,True,full_bar,loud,casual,2.0,False,True,outdoor,False,False,
16655,1,Tempe,AZ,33.3928411,-111.9423676,3.5,55,105,True,full_bar,average,casual,2.0,True,True,,False,True,
969,0,Las Vegas,NV,36.073884,-115.110093,3.5,6,4,True,none,,,2.0,,,,,,
2864,1,Montral,QC,45.5086699,-73.5539925,5.0,4,8,True,full_bar,average,casual,3.0,False,True,,False,False,
1738,1,Phoenix,AZ,33.4653966,-111.9926392,2.5,21,6,False,none,quiet,casual,2.0,True,False,,False,True,
5567,1,Edinburgh,EDH,55.9514692,-3.2052674,3.5,8,14,True,beer_and_wine,average,,2.0,,True,outdoor,True,,
10511,0,Pittsburgh,PA,40.4652879,-79.9568469,4.0,28,35,True,none,,casual,1.0,True,,,True,,
12891,1,Las Vegas,NV,36.142229,-115.156483,2.0,54,53,False,full_bar,average,casual,2.0,False,True,,False,False,
12459,0,Phoenix,AZ,33.446572,-111.977677,3.5,18,49,True,none,average,casual,1.0,False,False,,False,True,
3320,1,Pittsburgh,PA,40.4377735,-79.9853827,5.0,5,9,True,none,quiet,casual,1.0,True,False,,False,True,
19746,1,Las Vegas,NV,36.102784,-115.13605,4.0,64,199,True,full_bar,average,casual,1.0,False,True,yes,False,False,False
8636,0,Belmont,NC,35.252175,-81.028991,3.0,3,25,True,none,,,,,,,,,
4420,1,Henderson,NV,36.003464,-115.117693,2.5,9,11,False,none,,casual,2.0,False,,,False,,
5221,1,Las Vegas,NV,36.12100155,-115.150793,4.0,9,13,True,none,,casual,1.0,False,,,False,,
